ficha,concepto,calidad_ficha,mejor_similitud,similitud_promedio,fuente,tipo_fuente,ubicacion,pagina_o_bloque,similitud,detalle_similitud,cita_textual,fragmento_id,ruta_fuente,ubicaciones_agrupadas,observacion
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 57,57,0.4217,tfidf=0.3317; bonus=0.0900,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0057_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 236,236,0.3206,tfidf=0.2306; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 265,265,0.3145,tfidf=0.2245; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0265_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 297,297,0.305,tfidf=0.2150; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 300,300,0.3035,tfidf=0.2135; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 393,393,0.3014,tfidf=0.2114; bonus=0.0900,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación orgánica.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0393_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
19,unidos mexicanos cámara,alta,0.4217,0.3359,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 183,183,0.299,tfidf=0.2090; bonus=0.0900,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO mediante el cual se declaran reformados diversos artículos de la Constitución Política de los Estados Unidos Mexicanos.,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0183_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 34,34,0.3698,tfidf=0.3398; bonus=0.0300,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0034_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 57,57,0.3698,tfidf=0.3398; bonus=0.0300,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0057_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 236,236,0.2169,tfidf=0.1869; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO que reforma, adiciona y deroga diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0236_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 265,265,0.2119,tfidf=0.1819; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0265_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 297,297,0.2042,tfidf=0.1742; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman y adicionan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de transparencia.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0297_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 300,300,0.203,tfidf=0.1730; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia política-electoral.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0300_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 393,393,0.2014,tfidf=0.1714; bonus=0.0300,"CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO por el que se reforman, adicionan y derogan diversas disposiciones de la Constitución Política de los Estados Unidos Mexicanos, en materia de simplificación orgánica.",Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0393_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
20,mexicanos cámara diputados,alta,0.3698,0.2471,Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,pdf,p. 183,183,0.1994,tfidf=0.1694; bonus=0.0300,CONSTITUCIÓN POLÍTICA DE LOS ESTADOS UNIDOS MEXICANOS CÁMARA DE DIPUTADOS DEL H. CONGRESO DE LA UNIÓN Secretaría General Secretaría de Servicios Parlamentarios Últimas Reformas DOF 02-06-2026 DECRETO mediante el cual se declaran reformados diversos artículos de la Constitución Política de los Estados Unidos Mexicanos.,Constitucion_Politica_de_los_Estados_Unidos_Mexicanos___Camara_de_Diputados___2026_370529d138_b0183_f001,C:\Users\delaCruz\Documents\AulaTeX-Academico\UnADM\licenciatura-en-derecho-unadm\interaprendizaje-en-ambientes-virtuales-lde\referencias-interaprendizaje-en-ambientes-virtuales\libros--interaprendizaje-en-ambientes-virtuales\Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf,"Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 183; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 236; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 265; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 297; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 300; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 34; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 393; Constitucion Politica de los Estados Unidos Mexicanos - Camara de Diputados - 2026.pdf, p. 57",La ficha presenta una coincidencia fuerte con el concepto buscado. Se agruparon varias referencias dentro de la misma fuente.
